,simulation,model,n_sample,n_dim,rep,s@98
7844,trunk_overlap,LRliblinear,2048.0,4096.0,37.0,0.0234194165471066
7845,trunk_overlap,LRliblinear,2048.0,4096.0,42.0,0.023428981348637
7846,trunk_overlap,LRliblinear,2048.0,4096.0,41.0,0.02831181252989
7847,trunk_overlap,LRliblinear,2048.0,4096.0,39.0,0.0234528933524629
7848,trunk_overlap,LRliblinear,2048.0,4096.0,45.0,0.0234241989478718
7849,trunk_overlap,LRliblinear,2048.0,4096.0,54.0,0.0292874222859875
7850,trunk_overlap,LRliblinear,2048.0,4096.0,53.0,0.0175705404112864
7851,trunk_overlap,LRliblinear,2048.0,4096.0,50.0,0.0185365853658536
7852,trunk_overlap,LRliblinear,2048.0,4096.0,48.0,0.0409851745576279
7853,trunk_overlap,LRliblinear,2048.0,4096.0,46.0,0.030286944045911
7854,trunk_overlap,LRliblinear,2048.0,4096.0,51.0,0.0234720229555236
7855,trunk_overlap,LRliblinear,2048.0,4096.0,57.0,0.0253993304638928
7856,trunk_overlap,LRliblinear,2048.0,4096.0,58.0,0.0156480153036824
7857,trunk_overlap,LRliblinear,2048.0,4096.0,56.0,0.022467718794835
7858,trunk_overlap,LRliblinear,2048.0,4096.0,55.0,0.0205069344811095
7859,trunk_overlap,LRliblinear,2048.0,4096.0,63.0,0.0234672405547584
7860,trunk_overlap,LRliblinear,2048.0,4096.0,66.0,0.0107364897178383
7861,trunk_overlap,LRliblinear,2048.0,4096.0,62.0,0.0185413677666188
7862,trunk_overlap,LRliblinear,2048.0,4096.0,64.0,0.022467718794835
7863,trunk_overlap,LRliblinear,2048.0,4096.0,59.0,0.0146484935437589
7864,trunk_overlap,LRliblinear,2048.0,4096.0,70.0,0.0380870396939263
7865,trunk_overlap,LRliblinear,2048.0,4096.0,65.0,0.0146437111429937
7866,trunk_overlap,LRliblinear,2048.0,4096.0,85.0,0.0254136776661884
7867,trunk_overlap,LRliblinear,2048.0,4096.0,69.0,0.022443806791009
7868,trunk_overlap,LRliblinear,2048.0,4096.0,67.0,0.0224533715925394
7869,trunk_overlap,LRliblinear,2048.0,4096.0,73.0,0.015638450502152
7870,trunk_overlap,LRliblinear,2048.0,4096.0,68.0,0.0283309421329507
7871,trunk_overlap,LRliblinear,2048.0,4096.0,71.0,0.022467718794835
7872,trunk_overlap,LRliblinear,2048.0,4096.0,74.0,0.0205117168818747
7873,trunk_overlap,LRliblinear,2048.0,4096.0,72.0,0.0175753228120516
7874,trunk_overlap,LRliblinear,2048.0,4096.0,75.0,0.0263749402199904
7875,trunk_overlap,LRliblinear,2048.0,4096.0,76.0,0.0234385461501673
7876,trunk_overlap,LRliblinear,2048.0,4096.0,82.0,0.0253849832615973
7877,trunk_overlap,LRliblinear,2048.0,4096.0,78.0,0.0205069344811095
7878,trunk_overlap,LRliblinear,2048.0,4096.0,77.0,0.022443806791009
7879,trunk_overlap,LRliblinear,2048.0,4096.0,84.0,0.0107317073170731
7880,trunk_overlap,LRliblinear,2048.0,4096.0,80.0,0.0107460545193687
7881,trunk_overlap,LRliblinear,2048.0,4096.0,79.0,0.0273505499760879
7882,trunk_overlap,LRliblinear,2048.0,4096.0,81.0,0.0400334768053562
7883,trunk_overlap,LRliblinear,2048.0,4096.0,83.0,0.020521281683405
7884,trunk_overlap,LRliblinear,2048.0,4096.0,94.0,0.0204925872788139
7885,trunk_overlap,LRliblinear,2048.0,4096.0,86.0,0.022443806791009
7886,trunk_overlap,LRliblinear,2048.0,4096.0,87.0,0.0380774748923959
7887,trunk_overlap,LRliblinear,2048.0,4096.0,89.0,0.0214873266379722
7888,trunk_overlap,LRliblinear,2048.0,4096.0,91.0,0.0322429459588713
7889,trunk_overlap,LRliblinear,2048.0,4096.0,88.0,0.0292826398852223
7890,trunk_overlap,LRliblinear,2048.0,4096.0,93.0,0.0166092778574844
7891,trunk_overlap,LRliblinear,2048.0,4096.0,90.0,0.0166044954567192
7892,trunk_overlap,LRliblinear,2048.0,4096.0,92.0,0.0176087996174079
7893,trunk_overlap,LRliblinear,2048.0,4096.0,95.0,0.0156288857006217
7894,trunk_overlap,LRliblinear,2048.0,4096.0,96.0,0.0322142515542802
7895,trunk_overlap,LRliblinear,2048.0,4096.0,97.0,0.0195313247250119
7896,trunk_overlap,LRliblinear,2048.0,4096.0,98.0,0.0214921090387374
7897,trunk_overlap,LRliblinear,2048.0,4096.0,99.0,0.0078096604495456
7898,trunk_overlap,LRliblinear,4096.0,4.0,4.0,0.0224640706064762
7899,trunk_overlap,LRliblinear,4096.0,4.0,5.0,0.0249042876736835
7900,trunk_overlap,LRliblinear,4096.0,4.0,10.0,0.0185568608742322
7901,trunk_overlap,LRliblinear,4096.0,4.0,0.0,0.014158268233049
7902,trunk_overlap,LRliblinear,4096.0,4.0,6.0,0.0205116584173176
7903,trunk_overlap,LRliblinear,4096.0,4.0,1.0,0.0136668853241099
7904,trunk_overlap,LRliblinear,4096.0,4.0,11.0,0.0268543145089152
7905,trunk_overlap,LRliblinear,4096.0,4.0,12.0,0.0312529071500983
7906,trunk_overlap,LRliblinear,4096.0,4.0,2.0,0.0229423340688174
7907,trunk_overlap,LRliblinear,4096.0,4.0,13.0,0.0200119267696344
7908,trunk_overlap,LRliblinear,4096.0,4.0,3.0,0.0200131194465978
7909,trunk_overlap,LRliblinear,4096.0,4.0,19.0,0.0205056950325004
7910,trunk_overlap,LRliblinear,4096.0,4.0,22.0,0.012204663366927
7911,trunk_overlap,LRliblinear,4096.0,4.0,7.0,0.0219786510823543
7912,trunk_overlap,LRliblinear,4096.0,4.0,16.0,0.0175788657642077
7913,trunk_overlap,LRliblinear,4096.0,4.0,14.0,0.0268495438010614
7914,trunk_overlap,LRliblinear,4096.0,4.0,24.0,0.0263688949847933
7915,trunk_overlap,LRliblinear,4096.0,4.0,8.0,0.0195432047230007
7916,trunk_overlap,LRliblinear,4096.0,4.0,31.0,0.0170958315940127
7917,trunk_overlap,LRliblinear,4096.0,4.0,20.0,0.017088675532232
7918,trunk_overlap,LRliblinear,4096.0,4.0,59.0,0.020504502355537
7919,trunk_overlap,LRliblinear,4096.0,4.0,18.0,0.0180666706422565
7920,trunk_overlap,LRliblinear,4096.0,4.0,27.0,0.0170874828552686
7921,trunk_overlap,LRliblinear,4096.0,4.0,58.0,0.0185497048124515
7922,trunk_overlap,LRliblinear,4096.0,4.0,9.0,0.0214860754964517
7923,trunk_overlap,LRliblinear,4096.0,4.0,23.0,0.0229530681614884
7924,trunk_overlap,LRliblinear,4096.0,4.0,21.0,0.0219631462818295
7925,trunk_overlap,LRliblinear,4096.0,4.0,15.0,0.0263677023078299
7926,trunk_overlap,LRliblinear,4096.0,4.0,28.0,0.0209958852644761
7927,trunk_overlap,LRliblinear,4096.0,4.0,29.0,0.0151362633430735
7928,trunk_overlap,LRliblinear,4096.0,4.0,17.0,0.0131850438308784
7929,trunk_overlap,LRliblinear,4096.0,4.0,26.0,0.0161190291609517
7930,trunk_overlap,LRliblinear,4096.0,4.0,60.0,0.0136692706780368
7931,trunk_overlap,LRliblinear,4096.0,4.0,33.0,0.0195348559842566
7932,trunk_overlap,LRliblinear,4096.0,4.0,36.0,0.0195312779533663
7933,trunk_overlap,LRliblinear,4096.0,4.0,69.0,0.0258810901067445
7934,trunk_overlap,LRliblinear,4096.0,4.0,25.0,0.0214944242351958
7935,trunk_overlap,LRliblinear,4096.0,4.0,30.0,0.0175776730872443
7936,trunk_overlap,LRliblinear,4096.0,4.0,61.0,0.0195312779533663
7937,trunk_overlap,LRliblinear,4096.0,4.0,63.0,0.0161178364839883
7938,trunk_overlap,LRliblinear,4096.0,4.0,62.0,0.0190422803983541
7939,trunk_overlap,LRliblinear,4096.0,4.0,37.0,0.0253897071978054
7940,trunk_overlap,LRliblinear,4096.0,4.0,64.0,0.0200155048005247
7941,trunk_overlap,LRliblinear,4096.0,4.0,34.0,0.0224569145446955
7942,trunk_overlap,LRliblinear,4096.0,4.0,66.0,0.0112290536108295
7943,trunk_overlap,LRliblinear,4096.0,4.0,38.0,0.0248971316119029
7944,trunk_overlap,LRliblinear,4096.0,4.0,35.0,0.0117204365197686
7945,trunk_overlap,LRliblinear,4096.0,4.0,32.0,0.017088675532232
7946,trunk_overlap,LRliblinear,4096.0,4.0,40.0,0.0239191365018784
7947,trunk_overlap,LRliblinear,4096.0,4.0,68.0,0.0209958852644761
7948,trunk_overlap,LRliblinear,4096.0,4.0,47.0,0.0249138290893911
7949,trunk_overlap,LRliblinear,4096.0,4.0,65.0,0.0175836364720615
7950,trunk_overlap,LRliblinear,4096.0,4.0,44.0,0.0229554535154153
7951,trunk_overlap,LRliblinear,4096.0,4.0,67.0,0.0239143657940246
7952,trunk_overlap,LRliblinear,4096.0,4.0,39.0,0.0170874828552686
7953,trunk_overlap,LRliblinear,4096.0,4.0,46.0,0.0253861291669151
7954,trunk_overlap,LRliblinear,4096.0,4.0,42.0,0.0219846144671715
7955,trunk_overlap,LRliblinear,4096.0,4.0,41.0,0.0219714950205736
7956,trunk_overlap,LRliblinear,4096.0,4.0,70.0,0.017088675532232
7957,trunk_overlap,LRliblinear,4096.0,4.0,45.0,0.0195300852764028
7958,trunk_overlap,LRliblinear,4096.0,4.0,57.0,0.0170934462400858
7959,trunk_overlap,LRliblinear,4096.0,4.0,51.0,0.0258703560140735
7960,trunk_overlap,LRliblinear,4096.0,4.0,74.0,0.0234325243007931
7961,trunk_overlap,LRliblinear,4096.0,4.0,52.0,0.0307651022720496
7962,trunk_overlap,LRliblinear,4096.0,4.0,55.0,0.0170874828552686
7963,trunk_overlap,LRliblinear,4096.0,4.0,73.0,0.0239227145327687
7964,trunk_overlap,LRliblinear,4096.0,4.0,53.0,0.0224592998986224
7965,trunk_overlap,LRliblinear,4096.0,4.0,54.0,0.0283093804043174
7966,trunk_overlap,LRliblinear,4096.0,4.0,50.0,0.0244152901186713
7967,trunk_overlap,LRliblinear,4096.0,4.0,48.0,0.0283248852048422
7968,trunk_overlap,LRliblinear,4096.0,4.0,71.0,0.0166008706541833
7969,trunk_overlap,LRliblinear,4096.0,4.0,77.0,0.0175860218259884
7970,trunk_overlap,LRliblinear,4096.0,4.0,72.0,0.0170827121474148
7971,trunk_overlap,LRliblinear,4096.0,4.0,78.0,0.0214884608503786
7972,trunk_overlap,LRliblinear,4096.0,4.0,75.0,0.0195360486612201
7973,trunk_overlap,LRliblinear,4096.0,4.0,49.0,0.0146484584650247
7974,trunk_overlap,LRliblinear,4096.0,4.0,80.0,0.0151386486970004
7975,trunk_overlap,LRliblinear,4096.0,4.0,76.0,0.0156252608980857
7976,trunk_overlap,LRliblinear,4096.0,4.0,43.0,0.0219703023436102
7977,trunk_overlap,LRliblinear,4096.0,4.0,56.0,0.0190482437831713
7978,trunk_overlap,LRliblinear,4096.0,4.0,79.0,0.0244105194108175
7979,trunk_overlap,LRliblinear,4096.0,4.0,81.0,0.0297775657463176
7980,trunk_overlap,LRliblinear,4096.0,4.0,87.0,0.0332112827240741
7981,trunk_overlap,LRliblinear,4096.0,4.0,82.0,0.0200202755083785
7982,trunk_overlap,LRliblinear,4096.0,4.0,83.0,0.025399248613513
7983,trunk_overlap,LRliblinear,4096.0,4.0,88.0,0.01513507066611
7984,trunk_overlap,LRliblinear,4096.0,4.0,84.0,0.0209863438487685
7985,trunk_overlap,LRliblinear,4096.0,4.0,86.0,0.0248935535810125
7986,trunk_overlap,LRliblinear,4096.0,4.0,85.0,0.0175812511181346
7987,trunk_overlap,LRliblinear,4096.0,4.0,90.0,0.0224676486373665
7988,trunk_overlap,LRliblinear,4096.0,4.0,93.0,0.025377780428171
7989,trunk_overlap,LRliblinear,4096.0,4.0,89.0,0.0219619536048661
7990,trunk_overlap,LRliblinear,4096.0,4.0,94.0,0.0209934999105492
7991,trunk_overlap,LRliblinear,4096.0,4.0,91.0,0.0156240682211223
7992,trunk_overlap,LRliblinear,4096.0,4.0,97.0,0.0214729560498538
7993,trunk_overlap,LRliblinear,4096.0,4.0,92.0,0.0219714950205736
7994,trunk_overlap,LRliblinear,4096.0,4.0,96.0,0.0253897071978054
7995,trunk_overlap,LRliblinear,4096.0,4.0,95.0,0.01513507066611
7996,trunk_overlap,LRliblinear,4096.0,4.0,98.0,0.0229471047766712
7997,trunk_overlap,LRliblinear,4096.0,4.0,99.0,0.0180607072574393
7998,trunk_overlap,LRliblinear,4096.0,8.0,5.0,0.0214848828194883
7999,trunk_overlap,LRliblinear,4096.0,8.0,6.0,0.0200202755083785
8000,trunk_overlap,LRliblinear,4096.0,8.0,21.0,0.0195372413381835
8001,trunk_overlap,LRliblinear,4096.0,8.0,2.0,0.0249019023197566
8002,trunk_overlap,LRliblinear,4096.0,8.0,0.0,0.0146508438189516
8003,trunk_overlap,LRliblinear,4096.0,8.0,4.0,0.0258727413680004
8004,trunk_overlap,LRliblinear,4096.0,8.0,7.0,0.0156276462520126
8005,trunk_overlap,LRliblinear,4096.0,8.0,19.0,0.0161106804222076
8006,trunk_overlap,LRliblinear,4096.0,8.0,18.0,0.0234313316238296
8007,trunk_overlap,LRliblinear,4096.0,8.0,1.0,0.0165972926232929
8008,trunk_overlap,LRliblinear,4096.0,8.0,22.0,0.0141606535869759
8009,trunk_overlap,LRliblinear,4096.0,8.0,8.0,0.0283201144969884
8010,trunk_overlap,LRliblinear,4096.0,8.0,15.0,0.0239370266563301
8011,trunk_overlap,LRliblinear,4096.0,8.0,26.0,0.0258727413680004
8012,trunk_overlap,LRliblinear,4096.0,8.0,13.0,0.0224676486373665
8013,trunk_overlap,LRliblinear,4096.0,8.0,17.0,0.0209958852644761
8014,trunk_overlap,LRliblinear,4096.0,8.0,27.0,0.0185485121354881
8015,trunk_overlap,LRliblinear,4096.0,8.0,20.0,0.0283165364660981
8016,trunk_overlap,LRliblinear,4096.0,8.0,61.0,0.0175788657642077
8017,trunk_overlap,LRliblinear,4096.0,8.0,12.0,0.0253897071978054
8018,trunk_overlap,LRliblinear,4096.0,8.0,9.0,0.0170910608861589
8019,trunk_overlap,LRliblinear,4096.0,8.0,10.0,0.0278263462341224
8020,trunk_overlap,LRliblinear,4096.0,8.0,24.0,0.0234361023316834
8021,trunk_overlap,LRliblinear,4096.0,8.0,57.0,0.0170827121474148
8022,trunk_overlap,LRliblinear,4096.0,8.0,23.0,0.0146496511419881
8023,trunk_overlap,LRliblinear,4096.0,8.0,14.0,0.0195324706303297
8024,trunk_overlap,LRliblinear,4096.0,8.0,16.0,0.016111873099171
8025,trunk_overlap,LRliblinear,4096.0,8.0,11.0,0.0219703023436102
8026,trunk_overlap,LRliblinear,4096.0,8.0,59.0,0.0229506828075615
8027,trunk_overlap,LRliblinear,4096.0,8.0,28.0,0.0180714413501103
8028,trunk_overlap,LRliblinear,4096.0,8.0,31.0,0.0214789194346711
8029,trunk_overlap,LRliblinear,4096.0,8.0,65.0,0.0185592462281591
8030,trunk_overlap,LRliblinear,4096.0,8.0,29.0,0.0170839048243783
8031,trunk_overlap,LRliblinear,4096.0,8.0,37.0,0.0195229292146222
8032,trunk_overlap,LRliblinear,4096.0,8.0,30.0,0.0268507364780249
8033,trunk_overlap,LRliblinear,4096.0,8.0,3.0,0.0205092730633907
8034,trunk_overlap,LRliblinear,4096.0,8.0,36.0,0.0185652096129763
8035,trunk_overlap,LRliblinear,4096.0,8.0,34.0,0.0219679169896833
8036,trunk_overlap,LRliblinear,4096.0,8.0,60.0,0.0268495438010614
8037,trunk_overlap,LRliblinear,4096.0,8.0,71.0,0.0161154511300614
8038,trunk_overlap,LRliblinear,4096.0,8.0,63.0,0.0229471047766712
8039,trunk_overlap,LRliblinear,4096.0,8.0,66.0,0.0214824974655614
8040,trunk_overlap,LRliblinear,4096.0,8.0,55.0,0.0244081340568906
8041,trunk_overlap,LRliblinear,4096.0,8.0,32.0,0.0214908462043055
8042,trunk_overlap,LRliblinear,4096.0,8.0,64.0,0.0210101973880374
8043,trunk_overlap,LRliblinear,4096.0,8.0,35.0,0.0190434730753175
8044,trunk_overlap,LRliblinear,4096.0,8.0,40.0,0.0219738803745005
8045,trunk_overlap,LRliblinear,4096.0,8.0,44.0,0.0219762657284274
8046,trunk_overlap,LRliblinear,4096.0,8.0,25.0,0.025882282783708
8047,trunk_overlap,LRliblinear,4096.0,8.0,33.0,0.0200190828314151
8048,trunk_overlap,LRliblinear,4096.0,8.0,75.0,0.0200262388931957
8049,trunk_overlap,LRliblinear,4096.0,8.0,67.0,0.0200190828314151
8050,trunk_overlap,LRliblinear,4096.0,8.0,49.0,0.0131826584769515
8051,trunk_overlap,LRliblinear,4096.0,8.0,58.0,0.0209970779414395
8052,trunk_overlap,LRliblinear,4096.0,8.0,48.0,0.0224533365138052
8053,trunk_overlap,LRliblinear,4096.0,8.0,72.0,0.0175776730872443
8054,trunk_overlap,LRliblinear,4096.0,8.0,53.0,0.0165972926232929
8055,trunk_overlap,LRliblinear,4096.0,8.0,62.0,0.0219631462818295
8056,trunk_overlap,LRliblinear,4096.0,8.0,68.0,0.0224533365138052
8057,trunk_overlap,LRliblinear,4096.0,8.0,70.0,0.0214848828194883
8058,trunk_overlap,LRliblinear,4096.0,8.0,54.0,0.0322177828135249
8059,trunk_overlap,LRliblinear,4096.0,8.0,69.0,0.0214908462043055
8060,trunk_overlap,LRliblinear,4096.0,8.0,74.0,0.0239274852406225
8061,trunk_overlap,LRliblinear,4096.0,8.0,45.0,0.0258727413680004
8062,trunk_overlap,LRliblinear,4096.0,8.0,41.0,0.0161154511300614
8063,trunk_overlap,LRliblinear,4096.0,8.0,43.0,0.0254028266444033
8064,trunk_overlap,LRliblinear,4096.0,8.0,46.0,0.0219631462818295
8065,trunk_overlap,LRliblinear,4096.0,8.0,56.0,0.0214801121116345
8066,trunk_overlap,LRliblinear,4096.0,8.0,73.0,0.0166044486850736
8067,trunk_overlap,LRliblinear,4096.0,8.0,39.0,0.0175752877333174
8068,trunk_overlap,LRliblinear,4096.0,8.0,83.0,0.0273397340330371
8069,trunk_overlap,LRliblinear,4096.0,8.0,38.0,0.0146484584650247
8070,trunk_overlap,LRliblinear,4096.0,8.0,42.0,0.0200119267696344
8071,trunk_overlap,LRliblinear,4096.0,8.0,78.0,0.0165996779772198
8072,trunk_overlap,LRliblinear,4096.0,8.0,47.0,0.0258727413680004
8073,trunk_overlap,LRliblinear,4096.0,8.0,79.0,0.0195324706303297
8074,trunk_overlap,LRliblinear,4096.0,8.0,77.0,0.0205092730633907
8075,trunk_overlap,LRliblinear,4096.0,8.0,80.0,0.0190542071679885
8076,trunk_overlap,LRliblinear,4096.0,8.0,50.0,0.024894746257976
8077,trunk_overlap,LRliblinear,4096.0,8.0,52.0,0.027342119386964
8078,trunk_overlap,LRliblinear,4096.0,8.0,51.0,0.024422446180452
8079,trunk_overlap,LRliblinear,4096.0,8.0,76.0,0.016111873099171
8080,trunk_overlap,LRliblinear,4096.0,8.0,86.0,0.020515236448208
8081,trunk_overlap,LRliblinear,4096.0,8.0,82.0,0.0190375096905003
8082,trunk_overlap,LRliblinear,4096.0,8.0,81.0,0.0195324706303297
8083,trunk_overlap,LRliblinear,4096.0,8.0,84.0,0.0185485121354881
8084,trunk_overlap,LRliblinear,4096.0,8.0,92.0,0.0151314926352197
8085,trunk_overlap,LRliblinear,4096.0,8.0,88.0,0.0190398950444272
8086,trunk_overlap,LRliblinear,4096.0,8.0,85.0,0.0195288925994394
8087,trunk_overlap,LRliblinear,4096.0,8.0,90.0,0.0195372413381835
8088,trunk_overlap,LRliblinear,4096.0,8.0,93.0,0.0234301389468662
8089,trunk_overlap,LRliblinear,4096.0,8.0,87.0,0.0239191365018784
8090,trunk_overlap,LRliblinear,4096.0,8.0,91.0,0.0185532828433418
8091,trunk_overlap,LRliblinear,4096.0,8.0,94.0,0.027342119386964
8092,trunk_overlap,LRliblinear,4096.0,8.0,89.0,0.0219714950205736
8093,trunk_overlap,LRliblinear,4096.0,8.0,95.0,0.0185508974894149
8094,trunk_overlap,LRliblinear,4096.0,8.0,97.0,0.0224569145446955
8095,trunk_overlap,LRliblinear,4096.0,8.0,96.0,0.0195324706303297
8096,trunk_overlap,LRliblinear,4096.0,8.0,98.0,0.0263605462460492
8097,trunk_overlap,LRliblinear,4096.0,8.0,99.0,0.0190410877213906
8098,trunk_overlap,LRliblinear,4096.0,16.0,4.0,0.0190434730753175
8099,trunk_overlap,LRliblinear,4096.0,16.0,18.0,0.0200286242471226
8100,trunk_overlap,LRliblinear,4096.0,16.0,14.0,0.0185592462281591
8101,trunk_overlap,LRliblinear,4096.0,16.0,2.0,0.0263629315999761
8102,trunk_overlap,LRliblinear,4096.0,16.0,17.0,0.021975073051464
8103,trunk_overlap,LRliblinear,4096.0,16.0,1.0,0.0185580535511956
8104,trunk_overlap,LRliblinear,4096.0,16.0,9.0,0.0190542071679885
8105,trunk_overlap,LRliblinear,4096.0,16.0,25.0,0.0258787047528177
8106,trunk_overlap,LRliblinear,4096.0,16.0,5.0,0.0209934999105492
8107,trunk_overlap,LRliblinear,4096.0,16.0,6.0,0.0195336633072932
8108,trunk_overlap,LRliblinear,4096.0,16.0,15.0,0.0248995169658298
8109,trunk_overlap,LRliblinear,4096.0,16.0,13.0,0.0156264535750491
8110,trunk_overlap,LRliblinear,4096.0,16.0,7.0,0.0205056950325004
8111,trunk_overlap,LRliblinear,4096.0,16.0,11.0,0.0161178364839883
8112,trunk_overlap,LRliblinear,4096.0,16.0,20.0,0.020515236448208
8113,trunk_overlap,LRliblinear,4096.0,16.0,19.0,0.0278263462341224
8114,trunk_overlap,LRliblinear,4096.0,16.0,34.0,0.0205140437712445
8115,trunk_overlap,LRliblinear,4096.0,16.0,21.0,0.0161154511300614
8116,trunk_overlap,LRliblinear,4096.0,16.0,3.0,0.0249007096427932
8117,trunk_overlap,LRliblinear,4096.0,16.0,23.0,0.0209970779414395
8118,trunk_overlap,LRliblinear,4096.0,16.0,59.0,0.0180630926113662
8119,trunk_overlap,LRliblinear,4096.0,16.0,22.0,0.020021468185342
8120,trunk_overlap,LRliblinear,4096.0,16.0,44.0,0.0180642852883296
8121,trunk_overlap,LRliblinear,4096.0,16.0,0.0,0.0131838511539149
8122,trunk_overlap,LRliblinear,4096.0,16.0,16.0,0.0170934462400858
8123,trunk_overlap,LRliblinear,4096.0,16.0,24.0,0.0214777267577076
8124,trunk_overlap,LRliblinear,4096.0,16.0,12.0,0.0239227145327688
8125,trunk_overlap,LRliblinear,4096.0,16.0,29.0,0.0190494364601347
8126,trunk_overlap,LRliblinear,4096.0,16.0,61.0,0.0190470511062078
8127,trunk_overlap,LRliblinear,4096.0,16.0,57.0,0.0175776730872443
8128,trunk_overlap,LRliblinear,4096.0,16.0,8.0,0.0273504681257081
8129,trunk_overlap,LRliblinear,4096.0,16.0,30.0,0.0292921462221957
8130,trunk_overlap,LRliblinear,4096.0,16.0,63.0,0.0151362633430735
8131,trunk_overlap,LRliblinear,4096.0,16.0,64.0,0.0244236388574154
8132,trunk_overlap,LRliblinear,4096.0,16.0,10.0,0.0190363170135368
8133,trunk_overlap,LRliblinear,4096.0,16.0,35.0,0.0141594609100125
8134,trunk_overlap,LRliblinear,4096.0,16.0,58.0,0.0185592462281591
8135,trunk_overlap,LRliblinear,4096.0,16.0,42.0,0.0117180511658417
8136,trunk_overlap,LRliblinear,4096.0,16.0,28.0,0.0180690559961834
8137,trunk_overlap,LRliblinear,4096.0,16.0,65.0,0.0136680780010734
8138,trunk_overlap,LRliblinear,4096.0,16.0,31.0,0.0268447730932077
8139,trunk_overlap,LRliblinear,4096.0,16.0,27.0,0.0229435267457809
8140,trunk_overlap,LRliblinear,4096.0,16.0,60.0,0.0190410877213906
8141,trunk_overlap,LRliblinear,4096.0,16.0,70.0,0.0190398950444272
8142,trunk_overlap,LRliblinear,4096.0,16.0,68.0,0.0239322559484763
8143,trunk_overlap,LRliblinear,4096.0,16.0,66.0,0.022458107221659
8144,trunk_overlap,LRliblinear,4096.0,16.0,69.0,0.0268507364780249
8145,trunk_overlap,LRliblinear,4096.0,16.0,40.0,0.0253920925517323
8146,trunk_overlap,LRliblinear,4096.0,16.0,26.0,0.0136692706780368
8147,trunk_overlap,LRliblinear,4096.0,16.0,43.0,0.0205092730633907
8148,trunk_overlap,LRliblinear,4096.0,16.0,38.0,0.0195312779533663
8149,trunk_overlap,LRliblinear,4096.0,16.0,50.0,0.0195300852764028
8150,trunk_overlap,LRliblinear,4096.0,16.0,49.0,0.0126912755680124
8151,trunk_overlap,LRliblinear,4096.0,16.0,41.0,0.0126960462758661
8152,trunk_overlap,LRliblinear,4096.0,16.0,71.0,0.0175764804102808
8153,trunk_overlap,LRliblinear,4096.0,16.0,36.0,0.0307746436877571
8154,trunk_overlap,LRliblinear,4096.0,16.0,32.0,0.02783588764983
8155,trunk_overlap,LRliblinear,4096.0,16.0,67.0,0.0205128510942811
8156,trunk_overlap,LRliblinear,4096.0,16.0,33.0,0.0234420657165006
8157,trunk_overlap,LRliblinear,4096.0,16.0,46.0,0.0141618462639394
8158,trunk_overlap,LRliblinear,4096.0,16.0,62.0,0.0190387023674637
8159,trunk_overlap,LRliblinear,4096.0,16.0,39.0,0.0219703023436102
8160,trunk_overlap,LRliblinear,4096.0,16.0,79.0,0.0122010853360367
8161,trunk_overlap,LRliblinear,4096.0,16.0,72.0,0.0200226608623054
8162,trunk_overlap,LRliblinear,4096.0,16.0,75.0,0.0195300852764028
8163,trunk_overlap,LRliblinear,4096.0,16.0,37.0,0.0239262925636591
8164,trunk_overlap,LRliblinear,4096.0,16.0,80.0,0.0200190828314151
8165,trunk_overlap,LRliblinear,4096.0,16.0,56.0,0.0253897071978054
8166,trunk_overlap,LRliblinear,4096.0,16.0,73.0,0.0288091120520007
